S.N,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes,State,Constituency,Victory Margin,PC Name,EVM Votes Counted,Postal Votes Counted,EVM Votes Polled,Difference,Margin,Difference > Margin,Postalvotes > Margin
8.0,SHIVPUJAN,Rashtriya Samaj Paksha,6422.0,22.0,6444.0,0.64,Uttar Pradesh,Robertsganj - 80,,,,,,,,,
9.0,SONU NIGAM,Independent,6142.0,2.0,6144.0,0.61,Uttar Pradesh,Robertsganj - 80,,,,,,,,,
10.0,CHANDRIKA PRASAD,Janta Kranti Party (Rashtravadi),3732.0,9.0,3741.0,0.37,Uttar Pradesh,Robertsganj - 80,,,,,,,,,
11.0,PRABHUDAYAL,Rashtriya Samaj Dal (R),3470.0,1.0,3471.0,0.34,Uttar Pradesh,Robertsganj - 80,,,,,,,,,
12.0,RAM SHIROMANI,Sardar Patel Siddhant Party,3116.0,7.0,3123.0,0.31,Uttar Pradesh,Robertsganj - 80,,,,,,,,,
13.0,NOTA,None of the Above,19019.0,13.0,19032.0,1.89,Uttar Pradesh,Robertsganj - 80,,,,,,,,,
1.0,IMRAN MASOOD,Indian National Congress,547383.0,584.0,547967.0,44.57,Uttar Pradesh,Saharanpur - 1,64542.0,,,,,,,,
2.0,RAGHAV LAKHANPAL,Bharatiya Janata Party,482120.0,1305.0,483425.0,39.32,Uttar Pradesh,Saharanpur - 1,,,,,,,,,
3.0,MAJID ALI,Bahujan Samaj Party,179994.0,359.0,180353.0,14.67,Uttar Pradesh,Saharanpur - 1,,,,,,,,,
4.0,MOHD INAM,Akhil Bhartiya Parivar Party,5392.0,8.0,5400.0,0.44,Uttar Pradesh,Saharanpur - 1,,,,,,,,,
5.0,SHABNAM,Independent,2370.0,3.0,2373.0,0.19,Uttar Pradesh,Saharanpur - 1,,,,,,,,,
6.0,SHAHBAJ,Independent,1696.0,2.0,1698.0,0.14,Uttar Pradesh,Saharanpur - 1,,,,,,,,,
7.0,RASHID KHAN,Independent,1227.0,3.0,1230.0,0.1,Uttar Pradesh,Saharanpur - 1,,,,,,,,,
8.0,TASMEEM BANO,Independent,883.0,2.0,885.0,0.07,Uttar Pradesh,Saharanpur - 1,,,,,,,,,
9.0,RAJKUMAR,Independent,807.0,6.0,813.0,0.07,Uttar Pradesh,Saharanpur - 1,,,,,,,,,
10.0,KAMRAN,Independent,744.0,1.0,745.0,0.06,Uttar Pradesh,Saharanpur - 1,,,,,,,,,
11.0,NOTA,None of the Above,4559.0,7.0,4566.0,0.37,Uttar Pradesh,Saharanpur - 1,,,,,,,,,
1.0,RAMASHANKAR RAJBHAR,Samajwadi Party,403616.0,1856.0,405472.0,44.2,Uttar Pradesh,Salempur - 71,3573.0,,,,,,,,
2.0,RAVINDAR KUSHAWAHA,Bharatiya Janata Party,400489.0,1410.0,401899.0,43.81,Uttar Pradesh,Salempur - 71,,,,,,,,,
3.0,BHIM RAJBHAR,Bahujan Samaj Party,80291.0,308.0,80599.0,8.79,Uttar Pradesh,Salempur - 71,,,,,,,,,
4.0,JAIBAHADUR ALIAS JAIBAHADUR CHAUHAN,Janta Kranti Party (Rashtravadi),8241.0,22.0,8263.0,0.9,Uttar Pradesh,Salempur - 71,,,,,,,,,
5.0,SHREENARAYAN MISHRA,Akhil Bhartiya Sarvjan Hit Party,3878.0,14.0,3892.0,0.42,Uttar Pradesh,Salempur - 71,,,,,,,,,
6.0,SADDAM HUSSAIN,Independent,3210.0,5.0,3215.0,0.35,Uttar Pradesh,Salempur - 71,,,,,,,,,
7.0,SHRIKRISHNA,Independent,2527.0,5.0,2532.0,0.28,Uttar Pradesh,Salempur - 71,,,,,,,,,
8.0,AMRESH THAKUR,Independent,2147.0,9.0,2156.0,0.24,Uttar Pradesh,Salempur - 71,,,,,,,,,
9.0,SURYA PRAKASH GAUTAM,Sardar Patel Siddhant Party,1782.0,3.0,1785.0,0.19,Uttar Pradesh,Salempur - 71,,,,,,,,,
10.0,NOTA,None of the Above,7520.0,29.0,7549.0,0.82,Uttar Pradesh,Salempur - 71,,,,,,,,,
1.0,ZIA UR REHMAN,Samajwadi Party,570745.0,416.0,571161.0,47.8,Uttar Pradesh,Sambhal - 8,121494.0,,,,,,,,
2.0,PARMESHWAR LAL SAINI,Bharatiya Janata Party,448983.0,684.0,449667.0,37.63,Uttar Pradesh,Sambhal - 8,,,,,,,,,
3.0,CHAUDHARY SAULAT ALI,Bahujan Samaj Party,152317.0,143.0,152460.0,12.76,Uttar Pradesh,Sambhal - 8,,,,,,,,,
4.0,WASEEM SO MOH SHAMIM,Independent,3863.0,1.0,3864.0,0.32,Uttar Pradesh,Sambhal - 8,,,,,,,,,
5.0,MOHD WASEEM SO MOHD FAREED,Independent,2077.0,0.0,2077.0,0.17,Uttar Pradesh,Sambhal - 8,,,,,,,,,
6.0,JAYGAMUL ISLAM,Janta Shashan Party,1940.0,2.0,1942.0,0.16,Uttar Pradesh,Sambhal - 8,,,,,,,,,
7.0,ANUJ VARSHNEY,Independent,1674.0,3.0,1677.0,0.14,Uttar Pradesh,Sambhal - 8,,,,,,,,,
8.0,MAHANDRA SINGH,Independent,1291.0,3.0,1294.0,0.11,Uttar Pradesh,Sambhal - 8,,,,,,,,,
9.0,SANTOSH,Kisan Kranti Dal,1201.0,3.0,1204.0,0.1,Uttar Pradesh,Sambhal - 8,,,,,,,,,
10.0,DR RASHID,Peace Party,1059.0,1.0,1060.0,0.09,Uttar Pradesh,Sambhal - 8,,,,,,,,,
11.0,TAUFIK AHAMAD,Independent,722.0,1.0,723.0,0.06,Uttar Pradesh,Sambhal - 8,,,,,,,,,
12.0,PAVAN KUMAR,Log Party,636.0,1.0,637.0,0.05,Uttar Pradesh,Sambhal - 8,,,,,,,,,
13.0,NOTA,None of the Above,7213.0,4.0,7217.0,0.6,Uttar Pradesh,Sambhal - 8,,,,,,,,,
1.0,LAXMIKANT PAPPU NISHAD,Samajwadi Party,497488.0,1207.0,498695.0,45.7,Uttar Pradesh,Sant Kabir Nagar - 62,92170.0,,,,,,,,
2.0,PRAVIN KUMAR NISHAD,Bharatiya Janata Party,405611.0,914.0,406525.0,37.25,Uttar Pradesh,Sant Kabir Nagar - 62,,,,,,,,,
3.0,NADEEM ASHRAF,Bahujan Samaj Party,150549.0,263.0,150812.0,13.82,Uttar Pradesh,Sant Kabir Nagar - 62,,,,,,,,,
4.0,DHEERAJ SRIVASTAV,Pragatisheel Samaj Party,5135.0,5.0,5140.0,0.47,Uttar Pradesh,Sant Kabir Nagar - 62,,,,,,,,,
5.0,RAM KRISHNA DWIVEDI,Independent,4509.0,0.0,4509.0,0.41,Uttar Pradesh,Sant Kabir Nagar - 62,,,,,,,,,
6.0,SATYVANT PRATAP SINGH,Independent,4351.0,7.0,4358.0,0.4,Uttar Pradesh,Sant Kabir Nagar - 62,,,,,,,,,
7.0,KULDEEP,Sardar Patel Siddhant Party,3591.0,4.0,3595.0,0.33,Uttar Pradesh,Sant Kabir Nagar - 62,,,,,,,,,
8.0,MITRASEN,Independent,2535.0,9.0,2544.0,0.23,Uttar Pradesh,Sant Kabir Nagar - 62,,,,,,,,,
9.0,RAJENDRA YADAV URF COLONEL SAHAB,Sarvjan Awaz Party,2229.0,10.0,2239.0,0.21,Uttar Pradesh,Sant Kabir Nagar - 62,,,,,,,,,
10.0,ANAND KUMAR GAUTAM,Independent,1840.0,10.0,1850.0,0.17,Uttar Pradesh,Sant Kabir Nagar - 62,,,,,,,,,
11.0,SUBHASH CHANDRA DUBEY,Naki Bharatiya Ekta Party,1702.0,6.0,1708.0,0.16,Uttar Pradesh,Sant Kabir Nagar - 62,,,,,,,,,
12.0,NOTA,None of the Above,9210.0,17.0,9227.0,0.85,Uttar Pradesh,Sant Kabir Nagar - 62,,,,,,,,,
1.0,ARUN KUMAR SAGAR,Bharatiya Janata Party,591500.0,1218.0,592718.0,47.5,Uttar Pradesh,Shahjahanpur - 27,55379.0,,,,,,,,
2.0,JYOTSNA GOND,Samajwadi Party,534720.0,2619.0,537339.0,43.06,Uttar Pradesh,Shahjahanpur - 27,,,,,,,,,
3.0,DOD RAM VERMA,Bahujan Samaj Party,91302.0,408.0,91710.0,7.35,Uttar Pradesh,Shahjahanpur - 27,,,,,,,,,
4.0,KIRAN,Rashtriya Sanatan Party,6587.0,1.0,6588.0,0.53,Uttar Pradesh,Shahjahanpur - 27,,,,,,,,,
5.0,SHIV KUMAR,Independent,2805.0,0.0,2805.0,0.22,Uttar Pradesh,Shahjahanpur - 27,,,,,,,,,
6.0,MEENA KASYAP,Independent,2051.0,10.0,2061.0,0.17,Uttar Pradesh,Shahjahanpur - 27,,,,,,,,,
7.0,PRADEEP KUMAR,Independent,1996.0,9.0,2005.0,0.16,Uttar Pradesh,Shahjahanpur - 27,,,,,,,,,
8.0,PREMCHANDRA HARIJAN,Sardar Patel Siddhant Party,1686.0,1.0,1687.0,0.14,Uttar Pradesh,Shahjahanpur - 27,,,,,,,,,
9.0,DHARM PAL,Independent,1413.0,10.0,1423.0,0.11,Uttar Pradesh,Shahjahanpur - 27,,,,,,,,,
10.0,RAMESH CHANDRA VERMA,Manav Kranti Party,1076.0,0.0,1076.0,0.09,Uttar Pradesh,Shahjahanpur - 27,,,,,,,,,
11.0,NOTA,None of the Above,8449.0,41.0,8490.0,0.68,Uttar Pradesh,Shahjahanpur - 27,,,,,,,,,
1.0,RAM SHIROMANI VERMA,Samajwadi Party,510754.0,301.0,511055.0,48.83,Uttar Pradesh,Shrawasti - 58,76673.0,,,,,,,,
2.0,SAKET MISRA,Bharatiya Janata Party,434192.0,190.0,434382.0,41.51,Uttar Pradesh,Shrawasti - 58,,,,,,,,,
3.0,MUINUDDIN AHAMAD KHAN URF HAZI DADDAN KHAN,Bahujan Samaj Party,56225.0,26.0,56251.0,5.38,Uttar Pradesh,Shrawasti - 58,,,,,,,,,
4.0,AHMAD JIYA KHAN,Peace Party,15630.0,0.0,15630.0,1.49,Uttar Pradesh,Shrawasti - 58,,,,,,,,,
5.0,SHANTI DEVI,Independent,4010.0,1.0,4011.0,0.38,Uttar Pradesh,Shrawasti - 58,,,,,,,,,
6.0,SUJEET KUMAR,Independent,3946.0,0.0,3946.0,0.38,Uttar Pradesh,Shrawasti - 58,,,,,,,,,
7.0,YUGAL KISHOR SHUKLA,Aam Janta Party (India),2672.0,1.0,2673.0,0.26,Uttar Pradesh,Shrawasti - 58,,,,,,,,,
8.0,KRISHNA KUMAR MAURYA,Samyak Party,2266.0,1.0,2267.0,0.22,Uttar Pradesh,Shrawasti - 58,,,,,,,,,
9.0,MALIK RAM,Independent,2111.0,2.0,2113.0,0.2,Uttar Pradesh,Shrawasti - 58,,,,,,,,,
10.0,ANIL KUMAR TIWARI,Independent,1513.0,1.0,1514.0,0.14,Uttar Pradesh,Shrawasti - 58,,,,,,,,,
11.0,HANUMAN PRASAD MISHRA,Kisan Mazdoor Sangharsh Party,1494.0,1.0,1495.0,0.14,Uttar Pradesh,Shrawasti - 58,,,,,,,,,
12.0,KUMARI GEETA GAUTAM,Rashtriya Janta Party,1317.0,2.0,1319.0,0.13,Uttar Pradesh,Shrawasti - 58,,,,,,,,,
13.0,NOTA,None of the Above,9872.0,0.0,9872.0,0.94,Uttar Pradesh,Shrawasti - 58,,,,,,,,,
1.0,RAKESH RATHOR,Indian National Congress,530467.0,671.0,531138.0,48.2,Uttar Pradesh,Sitapur - 30,89641.0,,,,,,,,
2.0,RAJESH VERMA,Bharatiya Janata Party,441066.0,431.0,441497.0,40.06,Uttar Pradesh,Sitapur - 30,,,,,,,,,
3.0,MAHENDRA SINGH YADAV,Bahujan Samaj Party,99284.0,80.0,99364.0,9.02,Uttar Pradesh,Sitapur - 30,,,,,,,,,
4.0,MO. KASHIF ANSARI,Apna Dal (Kamerawadi),7585.0,1.0,7586.0,0.69,Uttar Pradesh,Sitapur - 30,,,,,,,,,
5.0,LEKHRAJ LODHI,Aazad Samaj Party (Kanshi Ram),6734.0,0.0,6734.0,0.61,Uttar Pradesh,Sitapur - 30,,,,,,,,,
6.0,VIDYAWATI GAUTAM,Independent,4193.0,1.0,4194.0,0.38,Uttar Pradesh,Sitapur - 30,,,,,,,,,
7.0,CHANDRA SHEKHAR VERMA,Rashtriya Shoshit Samaj Party,2429.0,0.0,2429.0,0.22,Uttar Pradesh,Sitapur - 30,,,,,,,,,
8.0,RAM ADHAR VERMA,Sardar Patel Siddhant Party,2114.0,1.0,2115.0,0.19,Uttar Pradesh,Sitapur - 30,,,,,,,,,
9.0,NOTA,None of the Above,6954.0,4.0,6958.0,0.63,Uttar Pradesh,Sitapur - 30,,,,,,,,,
1.0,RAMBHUAL NISHAD,Samajwadi Party,442886.0,1444.0,444330.0,43.0,Uttar Pradesh,Sultanpur - 38,43174.0,,,,,,,,
2.0,MANEKA SANJAY GANDHI,Bharatiya Janata Party,399859.0,1297.0,401156.0,38.82,Uttar Pradesh,Sultanpur - 38,,,,,,,,,
3.0,UDRAJ VERMA,Bahujan Samaj Party,162603.0,422.0,163025.0,15.78,Uttar Pradesh,Sultanpur - 38,,,,,,,,,
4.0,ABDUL MABOOD,Apna Desh Party,4295.0,2.0,4297.0,0.42,Uttar Pradesh,Sultanpur - 38,,,,,,,,,
5.0,MOHAMMAD ASIF,Independent,3382.0,5.0,3387.0,0.33,Uttar Pradesh,Sultanpur - 38,,,,,,,,,
6.0,UDAYRAJ VERMA,Independent,2900.0,9.0,2909.0,0.28,Uttar Pradesh,Sultanpur - 38,,,,,,,,,
7.0,GIRISH LAL,Azad Party,2305.0,6.0,2311.0,0.22,Uttar Pradesh,Sultanpur - 38,,,,,,,,,
8.0,DR SHIV SHANKAR INDIAN,Most Backward Classes Of India,2085.0,5.0,2090.0,0.2,Uttar Pradesh,Sultanpur - 38,,,,,,,,,
9.0,JAY PRAKASH,Sardar Patel Siddhant Party,1364.0,5.0,1369.0,0.13,Uttar Pradesh,Sultanpur - 38,,,,,,,,,
10.0,NOTA,None of the Above,8500.0,13.0,8513.0,0.82,Uttar Pradesh,Sultanpur - 38,,,,,,,,,
1.0,SWAMI SACHCHIDANAND HARI SAKSHI,Bharatiya Janata Party,614832.0,1301.0,616133.0,47.31,Uttar Pradesh,Unnao - 33,35818.0,,,,,,,,
2.0,ANNU TANDON,Samajwadi Party,577699.0,2616.0,580315.0,44.56,Uttar Pradesh,Unnao - 33,,,,,,,,,
3.0,ASHOK KUMAR PANDEY,Bahujan Samaj Party,72245.0,282.0,72527.0,5.57,Uttar Pradesh,Unnao - 33,,,,,,,,,
4.0,SAIF KHAN,Parcham Party of India,8390.0,14.0,8404.0,0.65,Uttar Pradesh,Unnao - 33,,,,,,,,,
5.0,UMESH,Independent,5625.0,10.0,5635.0,0.43,Uttar Pradesh,Unnao - 33,,,,,,,,,
6.0,SHIV PRAKASH SINGH,Independent,4107.0,11.0,4118.0,0.32,Uttar Pradesh,Unnao - 33,,,,,,,,,
7.0,SAIYYAD SARFARAZ GANDHI,Independent,3018.0,5.0,3023.0,0.23,Uttar Pradesh,Unnao - 33,,,,,,,,,
8.0,HIMANSHU SHARMA,Bhartiya Shakti Chetna Party,2656.0,7.0,2663.0,0.2,Uttar Pradesh,Unnao - 33,,,,,,,,,
9.0,NOTA,None of the Above,9430.0,23.0,9453.0,0.73,Uttar Pradesh,Unnao - 33,,,,,,,,,
1.0,NARENDRA MODI,Bharatiya Janata Party,611439.0,1531.0,612970.0,54.24,Uttar Pradesh,Varanasi - 77,152513.0,,,,,,,,
2.0,AJAY RAI,Indian National Congress,459084.0,1373.0,460457.0,40.74,Uttar Pradesh,Varanasi - 77,,,,,,,,,
3.0,ATHER JAMAL LARI,Bahujan Samaj Party,33646.0,120.0,33766.0,2.99,Uttar Pradesh,Varanasi - 77,,,,,,,,,
4.0,KOLISETTY SHIVA KUMAR,Yuga Thulasi Party,5748.0,2.0,5750.0,0.51,Uttar Pradesh,Varanasi - 77,,,,,,,,,
5.0,GAGAN PRAKASH YADAV,Apna Dal (Kamerawadi),3619.0,15.0,3634.0,0.32,Uttar Pradesh,Varanasi - 77,,,,,,,,,
6.0,DINESH KUMAR YADAV,Independent,2912.0,5.0,2917.0,0.26,Uttar Pradesh,Varanasi - 77,,,,,,,,,
7.0,SANJAY KUMAR TIWARI,Independent,2170.0,1.0,2171.0,0.19,Uttar Pradesh,Varanasi - 77,,,,,,,,,
8.0,NOTA,None of the Above,8463.0,15.0,8478.0,0.75,Uttar Pradesh,Varanasi - 77,,,,,,,,,
1.0,AJAY TAMTA,Bharatiya Janata Party,417535.0,11632.0,429167.0,64.2,Uttarakhand,Almora - 3,234097.0,,,,,,,,
2.0,PRADEEP TAMTA,Indian National Congress,191642.0,3428.0,195070.0,29.18,Uttarakhand,Almora - 3,,,,,,,,,
3.0,NARAYAN RAM,Bahujan Samaj Party,9840.0,235.0,10075.0,1.51,Uttarakhand,Almora - 3,,,,,,,,,
4.0,KIRAN ARYA,Uttarakhand Parivartan Party,5528.0,250.0,5778.0,0.86,Uttarakhand,Almora - 3,,,,,,,,,
5.0,ARJUN PRASAD,Independent,4591.0,116.0,4707.0,0.7,Uttarakhand,Almora - 3,,,,,,,,,
6.0,DR PRAMOD KUMAR,Peoples Party of India (Democratic),4401.0,56.0,4457.0,0.67,Uttarakhand,Almora - 3,,,,,,,,,
7.0,ER JYOTI PRAKASH TAMTA,Bahujan Mukti Party,2178.0,46.0,2224.0,0.33,Uttarakhand,Almora - 3,,,,,,,,,
8.0,NOTA,None of the Above,16697.0,322.0,17019.0,2.55,Uttarakhand,Almora - 3,,,,,,,,,
1.0,ANIL BALUNI,Bharatiya Janata Party,418531.0,13628.0,432159.0,58.6,Uttarakhand,Garhwal - 2,163503.0,,,,,,,,
2.0,GANESH GODIYAL,Indian National Congress,262692.0,5964.0,268656.0,36.43,Uttarakhand,Garhwal - 2,,,,,,,,,
3.0,SONU KUMAR,Independent,4803.0,19.0,4822.0,0.65,Uttarakhand,Garhwal - 2,,,,,,,,,
4.0,ASHUTOSH SINGH,Uttarakhand Kranti Dal,4182.0,379.0,4561.0,0.62,Uttarakhand,Garhwal - 2,,,,,,,,,
5.0,DHEER SINGH,Bahujan Samaj Party,4007.0,115.0,4122.0,0.56,Uttarakhand,Garhwal - 2,,,,,,,,,
6.0,MUKESH PRAKASH,Independent,3064.0,15.0,3079.0,0.42,Uttarakhand,Garhwal - 2,,,,,,,,,
7.0,SURESHI DEVI,Peoples Party of India (Democratic),1472.0,40.0,1512.0,0.21,Uttarakhand,Garhwal - 2,,,,,,,,,
8.0,DEEPENDRA SINGH NEGI,Independent,1408.0,232.0,1640.0,0.22,Uttarakhand,Garhwal - 2,,,,,,,,,
9.0,ARJUN SINGH,Akhil Bhartiya Parivar Party,1308.0,70.0,1378.0,0.19,Uttarakhand,Garhwal - 2,,,,,,,,,
10.0,RESHMA PANWAR,Socialist Unity Centre Of India (COMMUNIST),1168.0,125.0,1293.0,0.18,Uttarakhand,Garhwal - 2,,,,,,,,,
11.0,DR MUKESH PANT,Sainik Samaj Party,1121.0,58.0,1179.0,0.16,Uttarakhand,Garhwal - 2,,,,,,,,,
12.0,VINOD KUMAR SHARMA,Uttarakhand Samanta Party,838.0,46.0,884.0,0.12,Uttarakhand,Garhwal - 2,,,,,,,,,
13.0,SHYAMLAL,Bahujan Mukti Party,743.0,28.0,771.0,0.1,Uttarakhand,Garhwal - 2,,,,,,,,,
14.0,NOTA,None of the Above,11224.0,151.0,11375.0,1.54,Uttarakhand,Garhwal - 2,,,,,,,,,
1.0,TRIVENDRA SINGH RAWAT,Bharatiya Janata Party,648498.0,5310.0,653808.0,50.19,Uttarakhand,Haridwar - 5,164056.0,,,,,,,,
2.0,VIRENDRA RAWAT,Indian National Congress,487406.0,2346.0,489752.0,37.6,Uttarakhand,Haridwar - 5,,,,,,,,,
3.0,UMESH KUMAR PATRAKAR,Independent,89958.0,1230.0,91188.0,7.0,Uttarakhand,Haridwar - 5,,,,,,,,,
4.0,JAMIL AHMAD,Bahujan Samaj Party,42116.0,207.0,42323.0,3.25,Uttarakhand,Haridwar - 5,,,,,,,,,
5.0,BALBIR SINGH BHANDARI,Uttarakhand Samanta Party,2943.0,18.0,2961.0,0.23,Uttarakhand,Haridwar - 5,,,,,,,,,
6.0,MOHAN SINGH ASWAL,Uttarakhand Kranti Dal,2809.0,45.0,2854.0,0.22,Uttarakhand,Haridwar - 5,,,,,,,,,
7.0,VIJAY KUMAR,Independent,2409.0,1.0,2410.0,0.19,Uttarakhand,Haridwar - 5,,,,,,,,,
8.0,PAWAN KASHYAP,Independent,2170.0,8.0,2178.0,0.17,Uttarakhand,Haridwar - 5,,,,,,,,,
9.0,KARAN SINGH SAINI ENGINEER,Independent,1963.0,11.0,1974.0,0.15,Uttarakhand,Haridwar - 5,,,,,,,,,
10.0,AKRAM HUSSAIN,Independent,1678.0,7.0,1685.0,0.13,Uttarakhand,Haridwar - 5,,,,,,,,,
11.0,LALIT KUMAR,Peoples Party of India (Democratic),1396.0,14.0,1410.0,0.11,Uttarakhand,Haridwar - 5,,,,,,,,,
12.0,SURESH PAL,Bhartiya Rashtriya Ekta Dal,1150.0,12.0,1162.0,0.09,Uttarakhand,Haridwar - 5,,,,,,,,,
13.0,ASHISH DHYANI,Independent,1107.0,10.0,1117.0,0.09,Uttarakhand,Haridwar - 5,,,,,,,,,
14.0,AVNISH KUMAR,Independent,967.0,8.0,975.0,0.07,Uttarakhand,Haridwar - 5,,,,,,,,,
15.0,NOTA,None of the Above,6663.0,163.0,6826.0,0.52,Uttarakhand,Haridwar - 5,,,,,,,,,
1.0,AJAY BHATT,Bharatiya Janata Party,766397.0,6274.0,772671.0,61.03,Uttarakhand,Nainital-Udhamsingh Nagar - 4,334548.0,,,,,,,,
2.0,PRAKASH JOSHI,Indian National Congress,434916.0,3207.0,438123.0,34.61,Uttarakhand,Nainital-Udhamsingh Nagar - 4,,,,,,,,,
3.0,AKHTAR ALI,Bahujan Samaj Party,23276.0,179.0,23455.0,1.85,Uttarakhand,Nainital-Udhamsingh Nagar - 4,,,,,,,,,
4.0,AKHALESH KUMAR,Akhil Bhartiya Parivar Party,4871.0,31.0,4902.0,0.39,Uttarakhand,Nainital-Udhamsingh Nagar - 4,,,,,,,,,
5.0,HITESH PATHAK,Independent,4287.0,28.0,4315.0,0.34,Uttarakhand,Nainital-Udhamsingh Nagar - 4,,,,,,,,,
6.0,RAMESH KUMAR MAX,Independent,3271.0,29.0,3300.0,0.26,Uttarakhand,Nainital-Udhamsingh Nagar - 4,,,,,,,,,
7.0,AMAR SINGH SAINI,Peoples Party of India (Democratic),2963.0,24.0,2987.0,0.24,Uttarakhand,Nainital-Udhamsingh Nagar - 4,,,,,,,,,
8.0,JEEVAN CHANDRA UPRETI,Bharat Ki Lok Jimmedar Party,2292.0,18.0,2310.0,0.18,Uttarakhand,Nainital-Udhamsingh Nagar - 4,,,,,,,,,
9.0,SHIB SINGH,Uttarakhand Kranti Dal,1809.0,46.0,1855.0,0.15,Uttarakhand,Nainital-Udhamsingh Nagar - 4,,,,,,,,,
10.0,SURENDRA SINGH,Bhartiya Shakti Chetna Party,1655.0,18.0,1673.0,0.13,Uttarakhand,Nainital-Udhamsingh Nagar - 4,,,,,,,,,
11.0,NOTA,None of the Above,10227.0,198.0,10425.0,0.82,Uttarakhand,Nainital-Udhamsingh Nagar - 4,,,,,,,,,
1.0,MALA RAJYA LAKSHMI SHAH,Bharatiya Janata Party,455949.0,6654.0,462603.0,53.66,Uttarakhand,Tehri Garhwal - 1,272493.0,,,,,,,,
2.0,JOT SINGH GUNSOLA,Indian National Congress,187602.0,2508.0,190110.0,22.05,Uttarakhand,Tehri Garhwal - 1,,,,,,,,,
3.0,BOBY PANWAR,Independent,162469.0,5612.0,168081.0,19.5,Uttarakhand,Tehri Garhwal - 1,,,,,,,,,
4.0,NAVNEET SINGH GOSAIN,Rashtriya Uttarakhand Party,9969.0,57.0,10026.0,1.16,Uttarakhand,Tehri Garhwal - 1,,,,,,,,,
5.0,NEMCHAND,Bahujan Samaj Party,6786.0,122.0,6908.0,0.8,Uttarakhand,Tehri Garhwal - 1,,,,,,,,,
6.0,BRIJ BHUSHAN KARANWAL,Bhartiya Rashtriya Ekta Dal,3545.0,25.0,3570.0,0.41,Uttarakhand,Tehri Garhwal - 1,,,,,,,,,
7.0,SARDAR KHAN PAPPU,Independent,3268.0,7.0,3275.0,0.38,Uttarakhand,Tehri Garhwal - 1,,,,,,,,,
8.0,VEPIN KUMAR AGGARWAL,Independent,3173.0,43.0,3216.0,0.37,Uttarakhand,Tehri Garhwal - 1,,,,,,,,,
9.0,RAMPAL SINGH,Peoples Party of India (Democratic),2343.0,19.0,2362.0,0.27,Uttarakhand,Tehri Garhwal - 1,,,,,,,,,
10.0,SUDESH TOMAR,Independent,2261.0,7.0,2268.0,0.26,Uttarakhand,Tehri Garhwal - 1,,,,,,,,,
11.0,PREM DUTT SEMWAL,Independent,2134.0,30.0,2164.0,0.25,Uttarakhand,Tehri Garhwal - 1,,,,,,,,,
12.0,NOTA,None of the Above,7304.0,154.0,7458.0,0.87,Uttarakhand,Tehri Garhwal - 1,,,,,,,,,
1.0,MANOJ TIGGA,Bharatiya Janata Party,691533.0,3781.0,695314.0,48.92,West Bengal,Alipurduars - 2,75447.0,,,,,,,,
2.0,PRAKASH CHIK BARAIK,All India Trinamool Congress,617486.0,2381.0,619867.0,43.61,West Bengal,Alipurduars - 2,,,,,,,,,
3.0,MILI ORAON,Revolutionary Socialist Party,39424.0,285.0,39709.0,2.79,West Bengal,Alipurduars - 2,,,,,,,,,
4.0,PARIMAL ORAON,Independent,12560.0,24.0,12584.0,0.89,West Bengal,Alipurduars - 2,,,,,,,,,
5.0,ARJUN INDWAR,Independent,11090.0,32.0,11122.0,0.78,West Bengal,Alipurduars - 2,,,,,,,,,
6.0,MUNIB NARJINARY,Bahujan Samaj Party,6600.0,48.0,6648.0,0.47,West Bengal,Alipurduars - 2,,,,,,,,,
7.0,RAHUL MARAK,Kisan Mazdoor Sangharsh Party,5679.0,16.0,5695.0,0.4,West Bengal,Alipurduars - 2,,,,,,,,,
8.0,CHANDAN ORAON,Socialist Unity Centre Of India (COMMUNIST),2751.0,36.0,2787.0,0.2,West Bengal,Alipurduars - 2,,,,,,,,,
9.0,BINAY MURMU,North Bengal People’s Party,2700.0,58.0,2758.0,0.19,West Bengal,Alipurduars - 2,,,,,,,,,
10.0,NRIPENDRA NARAYAN DEBKARJEE,Kamatapur People’s Party (United),2017.0,38.0,2055.0,0.14,West Bengal,Alipurduars - 2,,,,,,,,,
11.0,BABITA BARA,Gana Suraksha Party,1522.0,30.0,1552.0,0.11,West Bengal,Alipurduars - 2,,,,,,,,,
12.0,NOTA,None of the Above,21235.0,63.0,21298.0,1.5,West Bengal,Alipurduars - 2,,,,,,,,,
1.0,BAG MITALI,All India Trinamool Congress,710432.0,2155.0,712587.0,45.71,West Bengal,Arambagh - 29,6399.0,,,,,,,,
2.0,ARUP KANTI DIGAR,Bharatiya Janata Party,704124.0,2064.0,706188.0,45.3,West Bengal,Arambagh - 29,,,,,,,,,
3.0,BIPLAB KUMAR MOITRA,Communist Party of India (Marxist),92073.0,429.0,92502.0,5.93,West Bengal,Arambagh - 29,,,,,,,,,
4.0,RAGHU MALLIK,Independent,16123.0,7.0,16130.0,1.03,West Bengal,Arambagh - 29,,,,,,,,,
5.0,SUBIR KUMAR ROY,Bahujan Samaj Party,3807.0,24.0,3831.0,0.25,West Bengal,Arambagh - 29,,,,,,,,,
6.0,VASKAR MALIK,Independent,3662.0,3.0,3665.0,0.24,West Bengal,Arambagh - 29,,,,,,,,,
